room_name,meter_id
北1舍-340,0311.001677.1
北1舍-341,0311.001678.1
北1舍-342,0311.001679.1
北1舍-401,0311.001680.1
北1舍-402,0311.001681.1
北1舍-403,0311.001682.1
北1舍-404,0311.001683.1
北1舍-405,0311.001684.1
北1舍-406,0311.001685.1
北1舍-407,0311.001686.1
北1舍-408,0311.001687.1
北1舍-409,0311.001688.1
北1舍-410,0311.001689.1
北1舍-411,0311.001690.1
北1舍-412,0311.001691.1
北1舍-413,0311.001692.1
北1舍-414,0311.001693.1
北1舍-415,0311.001694.1
北1舍-416,0311.001695.1
北1舍-417,0311.001696.1
北1舍-418,0311.001697.1
北1舍-419,0311.001698.1
北1舍-420,0311.001699.1
北1舍-421,0311.001700.1
北1舍-422,0311.001701.1
北1舍-423,0311.001702.1
北1舍-424,0311.001703.1
北1舍-425,0311.001704.1
北1舍-426,0311.001705.1
北1舍-427,0311.001706.1
北1舍-428,0311.001707.1
北1舍-429,0311.001708.1
北1舍-430,0311.001709.1
北1舍-431,0311.001710.1
北1舍-432,0311.001711.1
北1舍-433,0311.001712.1
北1舍-434,0311.001713.1
北1舍-435,0311.001714.1
北1舍-436,0311.001715.1
北1舍-437,0311.001716.1
北1舍-438,0311.001717.1
北1舍-439,0311.001718.1
北1舍-440,0311.001719.1
北1舍-441,0311.001720.1
北1舍-442,0311.001721.1
北1舍-501,0311.001722.1
北1舍-502,0311.001723.1
北1舍-503,0311.001724.1
北1舍-504,0311.001725.1
北1舍-505,0311.001726.1
北1舍-506,0311.001727.1
北1舍-507,0311.001728.1
北1舍-508,0311.001729.1
北1舍-509,0311.001730.1
北1舍-510,0311.001731.1
北1舍-511,0311.001732.1
北1舍-512,0311.001733.1
北1舍-513,0311.001734.1
北1舍-514,0311.001735.1
北1舍-515,0311.001736.1
北1舍-516,0311.001737.1
北1舍-517,0311.001738.1
北1舍-518,0311.001739.1
北1舍-519,0311.001740.1
北1舍-520,0311.001741.1
北1舍-521,0311.001742.1
北1舍-522,0311.001743.1
北1舍-523,0311.001744.1
北1舍-524,0311.001745.1
北1舍-525,0311.001746.1
北1舍-526,0311.001747.1
北1舍-527,0311.001748.1
北1舍-528,0311.001749.1
北1舍-529,0311.001750.1
北1舍-530,0311.001751.1
北1舍-531,0311.001752.1
北1舍-532,0311.001753.1
北1舍-533,0311.001754.1
北1舍-534,0311.001755.1
北1舍-535,0311.001756.1
北1舍-536,0311.001757.1
北1舍-537,0311.001758.1
北1舍-538,0311.001759.1
北1舍-539,0311.001760.1
北1舍-540,0311.001761.1
北1舍-541,0311.001762.1
北1舍-542,0311.001763.1
北1舍-601,0311.001764.1
北1舍-602,0311.001765.1
北1舍-603,0311.001766.1
北1舍-604,0311.001767.1
北1舍-605,0311.001768.1
北1舍-606,0311.001769.1
北1舍-607,0311.001770.1
北1舍-608,0311.001771.1
北1舍-609,0311.001772.1
北1舍-610,0311.001773.1
北1舍-611,0311.001774.1
北1舍-612,0311.001775.1
北1舍-613,0311.001776.1
北1舍-614,0311.001777.1
北1舍-615,0311.001778.1
北1舍-616,0311.001779.1
北1舍-617,0311.001780.1
北1舍-618,0311.001781.1
北1舍-619,0311.001782.1
北1舍-620,0311.001783.1
北1舍-621,0311.001784.1
北1舍-622,0311.001785.1
北1舍-623,0311.001786.1
北1舍-624,0311.001787.1
北1舍-625,0311.001788.1
北1舍-626,0311.001789.1
北1舍-627,0311.001790.1
北1舍-628,0311.001791.1
北1舍-629,0311.001792.1
北1舍-630,0311.001793.1
北1舍-631,0311.001794.1
北1舍-632,0311.001795.1
北1舍-633,0311.001796.1
北1舍-634,0311.001797.1
北1舍-635,0311.001798.1
北1舍-636,0311.001799.1
北1舍-637,0311.001800.1
北1舍-638,0311.001801.1
北1舍-639,0311.001802.1
北1舍-640,0311.001803.1
北1舍-641,0311.001804.1
北1舍-642,0311.001805.1
北1舍-701,0311.001806.1
北1舍-702,0311.001807.1
北1舍-703,0311.001808.1
北1舍-704,0311.001809.1
北1舍-705,0311.001810.1
北1舍-706,0311.001811.1
北1舍-707,0311.001812.1
北1舍-708,0311.001813.1
北1舍-709,0311.001814.1
北1舍-710,0311.001815.1
北1舍-711,0311.001816.1
北1舍-712,0311.001817.1
北1舍-713,0311.001818.1
北1舍-714,0311.001819.1
北1舍-715,0311.001820.1
北1舍-716,0311.001821.1
北1舍-717,0311.001822.1
北1舍-718,0311.001823.1
北1舍-719,0311.001824.1
北1舍-720,0311.001825.1
北1舍-721,0311.001826.1
北1舍-722,0311.001827.1
北1舍-723,0311.001828.1
北1舍-724,0311.001829.1
北1舍-725,0311.001830.1
北1舍-726,0311.001831.1
北1舍-727,0311.001832.1
北1舍-728,0311.001833.1
北1舍-729,0311.001834.1
北1舍-730,0311.001835.1
北1舍-731,0311.001836.1
北1舍-732,0311.001837.1
北1舍-733,0311.001838.1
北1舍-734,0311.001839.1
北1舍-735,0311.001840.1
北1舍-736,0311.001841.1
北1舍-737,0311.001842.1
北1舍-738,0311.001843.1
北1舍-739,0311.001844.1
北1舍-740,0311.001845.1
北2舍-101,0311.001846.1
北2舍-102,0311.001847.1
北2舍-103,0311.001848.1
北2舍-104,0311.001849.1
北2舍-105,0311.001850.1
北2舍-106,0311.001851.1
北2舍-107,0311.001852.1
北2舍-108,0311.001853.1
北2舍-109,0311.001854.1
北2舍-110,0311.001855.1
北2舍-111,0311.001856.1
北2舍-112,0311.001857.1
北2舍-113,0311.001858.1
北2舍-114,0311.001859.1
北2舍-115,0311.001860.1
北2舍-116,0311.001861.1
北2舍-117值班室,0311.001862.1
北2舍-118值班室,0311.001863.1
北2舍-119办公室,0311.001864.1
北2舍-120,0311.001865.1
北2舍-121杂物室,0311.001866.1
北2舍-122,0311.001867.1
北2舍-123,0311.001868.1
北2舍-124,0311.001869.1
北2舍-125,0311.001870.1
北2舍-126,0311.001871.1
北2舍-2-0,0311.001872.1
北2舍-201,0311.001873.1
北2舍-202,0311.001874.1
北2舍-203,0311.001875.1
北2舍-204,0311.001876.1
北2舍-205,0311.001877.1
北2舍-206,0311.001878.1
北2舍-207,0311.001879.1
北2舍-208,0311.001880.1
北2舍-209,0311.001881.1
北2舍-210,0311.001882.1
北2舍-211,0311.001883.1
北2舍-212,0311.001884.1
北2舍-213,0311.001885.1
北2舍-214,0311.001886.1
北2舍-215,0311.001887.1
北2舍-216,0311.001888.1
北2舍-217,0311.001889.1
北2舍-218,0311.001890.1
北2舍-219,0311.001891.1
北2舍-220,0311.001892.1
北2舍-221,0311.001893.1
北2舍-222,0311.001894.1
北2舍-223,0311.001895.1
北2舍-224,0311.001896.1
北2舍-225,0311.001897.1
北2舍-226,0311.001898.1
北2舍-3-0,0311.001899.1
北2舍-301,0311.001900.1
北2舍-302,0311.001901.1
北2舍-303,0311.001902.1
北2舍-304,0311.001903.1
北2舍-305,0311.001904.1
北2舍-306,0311.001905.1
北2舍-307,0311.001906.1
北2舍-308,0311.001907.1
北2舍-309,0311.001908.1
北2舍-310,0311.001909.1
北2舍-311,0311.001910.1
北2舍-312,0311.001911.1
北2舍-313,0311.001912.1
北2舍-314,0311.001913.1
北2舍-315,0311.001914.1
北2舍-316,0311.001915.1
北2舍-317,0311.001916.1
北2舍-318,0311.001917.1
北2舍-319,0311.001918.1
北2舍-320,0311.001919.1
北2舍-321,0311.001920.1
北2舍-322,0311.001921.1
北2舍-323,0311.001922.1
北2舍-324,0311.001923.1
北2舍-325,0311.001924.1
北2舍-326,0311.001925.1
北2舍-4-0,0311.001926.1
北2舍-401,0311.001927.1
北2舍-402,0311.001928.1
北2舍-403,0311.001929.1
北2舍-404,0311.001930.1
北2舍-405,0311.001931.1
北2舍-406,0311.001932.1
北2舍-407,0311.001933.1
北2舍-408,0311.001934.1
北2舍-409,0311.001935.1
北2舍-410,0311.001936.1
北2舍-411,0311.001937.1
北2舍-412,0311.001938.1
北2舍-413,0311.001939.1
北2舍-414,0311.001940.1
北2舍-415,0311.001941.1
北2舍-416,0311.001942.1
北2舍-417,0311.001943.1
北2舍-418,0311.001944.1
北2舍-419,0311.001945.1
北2舍-420,0311.001946.1
北2舍-421,0311.001947.1
北2舍-422,0311.001948.1
北2舍-423,0311.001949.1
北2舍-424,0311.001950.1
北2舍-425,0311.001951.1
北2舍-426,0311.001952.1
北2舍-5-0,0311.001953.1
北2舍-501,0311.001954.1
北2舍-502,0311.001955.1
北2舍-503,0311.001956.1
北2舍-504,0311.001957.1
北2舍-505,0311.001958.1
北2舍-506,0311.001959.1
北2舍-507,0311.001960.1
北2舍-508,0311.001961.1
北2舍-509,0311.001962.1
北2舍-510,0311.001963.1
北2舍-511,0311.001964.1
北2舍-512,0311.001965.1
北2舍-513,0311.001966.1
北2舍-514,0311.001967.1
北2舍-515,0311.001968.1
北2舍-516,0311.001969.1
北2舍-517,0311.001970.1
北2舍-518,0311.001971.1
北2舍-519,0311.001972.1
北2舍-520,0311.001973.1
北2舍-521,0311.001974.1
北2舍-522,0311.001975.1
北2舍-523,0311.001976.1
北2舍-524,0311.001977.1
北2舍-525,0311.001978.1
北2舍-526,0311.001979.1
北2舍-6-0,0311.001980.1
北2舍-601,0311.001981.1
北2舍-602,0311.001982.1
北2舍-603,0311.001983.1
北2舍-604,0311.001984.1
北2舍-605,0311.001985.1
北2舍-606,0311.001986.1
北2舍-607,0311.001987.1
北2舍-608,0311.001988.1
北2舍-609,0311.001989.1
北2舍-610,0311.001990.1
北2舍-611,0311.001991.1
北2舍-612,0311.001992.1
北2舍-613,0311.001993.1
北2舍-614,0311.001994.1
北2舍-615,0311.001995.1
北2舍-616,0311.001996.1
北2舍-617,0311.001997.1
北2舍-618,0311.001998.1
北2舍-619,0311.001999.1
北2舍-620,0311.002000.1
北2舍-621,0311.002001.1
北2舍-622,0311.002002.1
北2舍-623,0311.002003.1
北2舍-624,0311.002004.1
北2舍-625,0311.002005.1
北2舍-626,0311.002006.1
北3舍-101,0311.002007.1
北3舍-102值班室,0311.002008.1
北3舍-103,0311.002009.1
北3舍-104,0311.002010.1
北3舍-105,0311.002011.1
北3舍-106,0311.002012.1
北3舍-107,0311.002013.1
北3舍-108,0311.002014.1
北3舍-109,0311.002015.1
北3舍-110,0311.002016.1
北3舍-111,0311.002017.1
北3舍-112,0311.002018.1
北3舍-113,0311.002019.1
北3舍-114,0311.002020.1
北3舍-115,0311.002021.1
北3舍-116,0311.002022.1
北3舍-117,0311.002023.1
北3舍-201,0311.002024.1
北3舍-202,0311.002025.1
北3舍-203,0311.002026.1
北3舍-204,0311.002027.1
北3舍-205,0311.002028.1
北3舍-206,0311.002029.1
北3舍-207,0311.002030.1
北3舍-208,0311.002031.1
北3舍-209,0311.002032.1
北3舍-210,0311.002033.1
北3舍-211,0311.002034.1
北3舍-212,0311.002035.1
北3舍-213,0311.002036.1
北3舍-214,0311.002037.1
北3舍-215,0311.002038.1
北3舍-216,0311.002039.1
北3舍-217,0311.002040.1
北3舍-301,0311.002041.1
北3舍-302,0311.002042.1
北3舍-303,0311.002043.1
北3舍-304,0311.002044.1
北3舍-305,0311.002045.1
北3舍-306,0311.002046.1
北3舍-307,0311.002047.1
北3舍-308,0311.002048.1
北3舍-309,0311.002049.1
北3舍-310,0311.002050.1
北3舍-311,0311.002051.1
北3舍-312,0311.002052.1
北3舍-313,0311.002053.1
北3舍-314,0311.002054.1
北3舍-315,0311.002055.1
北3舍-316,0311.002056.1
北3舍-317,0311.002057.1
北3舍-401,0311.002058.1
北3舍-402,0311.002059.1
北3舍-403,0311.002060.1
北3舍-404,0311.002061.1
北3舍-405,0311.002062.1
北3舍-406,0311.002063.1
北3舍-407,0311.002064.1
北3舍-408,0311.002065.1
北3舍-409,0311.002066.1
北3舍-410,0311.002067.1
北3舍-411,0311.002068.1
北3舍-412,0311.002069.1
北3舍-413,0311.002070.1
北3舍-414,0311.002071.1
北3舍-415,0311.002072.1
北3舍-416,0311.002073.1
北3舍-417,0311.002074.1
北3舍-501,0311.002075.1
北3舍-502,0311.002076.1
北3舍-503,0311.002077.1
北3舍-504,0311.002078.1
北3舍-505,0311.002079.1
北3舍-506,0311.002080.1
北3舍-507,0311.002081.1
北3舍-508,0311.002082.1
北3舍-509,0311.002083.1
北3舍-510,0311.002084.1
北3舍-511,0311.002085.1
北3舍-512,0311.002086.1
北3舍-513,0311.002087.1
北3舍-514,0311.002088.1
北3舍-515,0311.002089.1
北3舍-516,0311.002090.1
北3舍-517,0311.002091.1
北3舍-601,0311.002092.1
北3舍-602,0311.002093.1
北3舍-603,0311.002094.1
北3舍-604,0311.002095.1
北3舍-605,0311.002096.1
北3舍-606,0311.002097.1
北3舍-607,0311.002098.1
北3舍-608,0311.002099.1
北3舍-609,0311.002100.1
北3舍-610,0311.002101.1
北3舍-611,0311.002102.1
北3舍-612,0311.002103.1
北3舍-613,0311.002104.1
北3舍-614,0311.002105.1
北3舍-615,0311.002106.1
北3舍-616,0311.002107.1
北3舍-617,0311.002108.1
北3舍-701,0311.002109.1
北3舍-702,0311.002110.1
北3舍-703,0311.002111.1
北3舍-704,0311.002112.1
北3舍-705,0311.002113.1
北3舍-706,0311.002114.1
北3舍-707,0311.002115.1
北3舍-708,0311.002116.1
北3舍-709,0311.002117.1
北3舍-710,0311.002118.1
北3舍-711,0311.002119.1
北3舍-712,0311.002120.1
北3舍-713,0311.002121.1
北3舍-714,0311.002122.1
北3舍-715,0311.002123.1
北3舍-716,0311.002124.1
北3舍-717,0311.002125.1
北4舍-101,0311.002126.1
北4舍-102,0311.002127.1
北4舍-103,0311.002128.1
北4舍-104,0311.002129.1
北4舍-105,0311.002130.1
北4舍-106,0311.002131.1
北4舍-107,0311.002132.1
北4舍-108,0311.002133.1
北4舍-109,0311.002134.1
北4舍-110,0311.002135.1
北4舍-111,0311.002136.1
北4舍-112,0311.002137.1
北4舍-113,0311.002138.1
北4舍-114,0311.002139.1
北4舍-115,0311.002140.1
北4舍-116,0311.002141.1
北4舍-117值班室,0311.002142.1
北4舍-118值班室,0311.002143.1
北4舍-119值班室,0311.002144.1
北4舍-120,0311.002145.1
北4舍-121,0311.002146.1
北4舍-122,0311.002147.1
北4舍-123,0311.002148.1
北4舍-124,0311.002149.1
北4舍-125,0311.002150.1
北4舍-126,0311.002151.1
北4舍-127,0311.002152.1
北4舍-128,0311.002153.1
北4舍-129,0311.002154.1
北4舍-130,0311.002155.1
北4舍-201,0311.002156.1
北4舍-202,0311.002157.1
北4舍-203,0311.002158.1
北4舍-204,0311.002159.1
北4舍-205,0311.002160.1
北4舍-206,0311.002161.1
北4舍-207,0311.002162.1
北4舍-208,0311.002163.1
北4舍-209,0311.002164.1
北4舍-210,0311.002165.1
北4舍-211,0311.002166.1
北4舍-212,0311.002167.1
北4舍-213,0311.002168.1
北4舍-214,0311.002169.1
北4舍-215,0311.002170.1
北4舍-216,0311.002171.1
北4舍-217,0311.002172.1
北4舍-218,0311.002173.1
北4舍-219,0311.002174.1
北4舍-220,0311.002175.1
北4舍-221,0311.002176.1
北4舍-222,0311.002177.1
北4舍-223,0311.002178.1
北4舍-224,0311.002179.1
北4舍-225,0311.002180.1
北4舍-226,0311.002181.1
北4舍-227,0311.002182.1
北4舍-228,0311.002183.1
北4舍-229,0311.002184.1
北4舍-230,0311.002185.1
北4舍-231,0311.002186.1
北4舍-301,0311.002187.1
北4舍-302,0311.002188.1
北4舍-303,0311.002189.1
北4舍-304,0311.002190.1
北4舍-305,0311.002191.1
北4舍-306,0311.002192.1
北4舍-307,0311.002193.1
北4舍-308,0311.002194.1
北4舍-309,0311.002195.1
北4舍-310,0311.002196.1
北4舍-311,0311.002197.1
北4舍-312,0311.002198.1
北4舍-313,0311.002199.1
北4舍-314,0311.002200.1
北4舍-315,0311.002201.1
北4舍-316,0311.002202.1
北4舍-317,0311.002203.1
北4舍-318,0311.002204.1
北4舍-319,0311.002205.1
北4舍-320,0311.002206.1
北4舍-321,0311.002207.1
北4舍-322,0311.002208.1
北4舍-323,0311.002209.1
北4舍-324,0311.002210.1
北4舍-325,0311.002211.1
北4舍-326,0311.002212.1
北4舍-327,0311.002213.1
北4舍-328,0311.002214.1
北4舍-329,0311.002215.1
北4舍-330,0311.002216.1
北4舍-331,0311.002217.1
北4舍-332,0311.002218.1
北4舍-333,0311.002219.1
北4舍-334,0311.002220.1
北4舍-401,0311.002221.1
北4舍-402,0311.002222.1
北4舍-403,0311.002223.1
北4舍-404,0311.002224.1
北4舍-405,0311.002225.1
北4舍-406,0311.002226.1
北4舍-407,0311.002227.1
北4舍-408,0311.002228.1
北4舍-409,0311.002229.1
北4舍-410,0311.002230.1
北4舍-411,0311.002231.1
北4舍-412,0311.002232.1
北4舍-413,0311.002233.1
北4舍-414,0311.002234.1
北4舍-415,0311.002235.1
北4舍-416,0311.002236.1
北4舍-417,0311.002237.1
北4舍-418,0311.002238.1
北4舍-419,0311.002239.1
北4舍-420,0311.002240.1
北4舍-421,0311.002241.1
北4舍-422,0311.002242.1
北4舍-423,0311.002243.1
北4舍-424,0311.002244.1
北4舍-425,0311.002245.1
北4舍-426,0311.002246.1
北4舍-427,0311.002247.1
北4舍-428,0311.002248.1
北4舍-429,0311.002249.1
北4舍-430,0311.002250.1
北4舍-431,0311.002251.1
北4舍-432,0311.002252.1
北4舍-433,0311.002253.1
北4舍-434,0311.002254.1
北4舍-501,0311.002255.1
北4舍-502,0311.002256.1
北4舍-503,0311.002257.1
北4舍-504,0311.002258.1
北4舍-505,0311.002259.1
北4舍-506,0311.002260.1
北4舍-507,0311.002261.1
北4舍-508,0311.002262.1
北4舍-509,0311.002263.1
北4舍-510,0311.002264.1
北4舍-511,0311.002265.1
北4舍-512,0311.002266.1
北4舍-513,0311.002267.1
北4舍-514,0311.002268.1
北4舍-515,0311.002269.1
北4舍-516,0311.002270.1
北4舍-517,0311.002271.1
北4舍-518,0311.002272.1
北4舍-519,0311.002273.1
北4舍-520,0311.002274.1
北4舍-521,0311.002275.1
北4舍-522,0311.002276.1
北4舍-523,0311.002277.1
北4舍-524,0311.002278.1
北4舍-525,0311.002279.1
北4舍-526,0311.002280.1
北4舍-527,0311.002281.1
北4舍-528,0311.002282.1
北4舍-529,0311.002283.1
北4舍-530,0311.002284.1
北4舍-531,0311.002285.1
北4舍-532,0311.002286.1
北4舍-533,0311.002287.1
北4舍-534,0311.002288.1
北4舍-601,0311.002289.1
北4舍-602,0311.002290.1
北4舍-603,0311.002291.1
北4舍-604,0311.002292.1
北4舍-605,0311.002293.1
北4舍-606,0311.002294.1
北4舍-607,0311.002295.1
北4舍-608,0311.002296.1
北4舍-609,0311.002297.1
北4舍-610,0311.002298.1
北4舍-611,0311.002299.1
北4舍-612,0311.002300.1
北4舍-613,0311.002301.1
北4舍-614,0311.002302.1
北4舍-615,0311.002303.1
北4舍-616,0311.002304.1
北4舍-617,0311.002305.1
北4舍-618,0311.002306.1
北4舍-619,0311.002307.1
北4舍-620,0311.002308.1
北4舍-621,0311.002309.1
北4舍-622,0311.002310.1
北4舍-623,0311.002311.1
北4舍-624,0311.002312.1
北4舍-625,0311.002313.1
北4舍-626,0311.002314.1
北4舍-627,0311.002315.1
北4舍-628,0311.002316.1
北4舍-629,0311.002317.1
北4舍-630,0311.002318.1
北4舍-631,0311.002319.1
北4舍-632,0311.002320.1
北4舍-633,0311.002321.1
北4舍-634,0311.002322.1
北5舍-101,0311.002323.1
北5舍-102,0311.002324.1
北5舍-103,0311.002325.1
北5舍-104值班室,0311.002326.1
北5舍-105,0311.002327.1
北5舍-106,0311.002328.1
北5舍-107,0311.002329.1
北5舍-108,0311.002330.1
北5舍-109,0311.002331.1
北5舍-鉴湖公厕,0311.002332.1
北5舍-路灯,0311.002333.1
北5舍-中国移动,0311.002334.1
北5舍-总表,0311.002335.1
北5舍-201,0311.002336.1
北5舍-202,0311.002337.1
北5舍-203,0311.002338.1
北5舍-204,0311.002339.1
北5舍-205,0311.002340.1
北5舍-206,0311.002341.1
北5舍-207,0311.002342.1
北5舍-208,0311.002343.1
北5舍-301,0311.002344.1
北5舍-302,0311.002345.1
北5舍-303,0311.002346.1
北5舍-304,0311.002347.1
北5舍-305,0311.002348.1
北5舍-306,0311.002349.1
北5舍-307,0311.002350.1
北5舍-308,0311.002351.1
北5舍-309,0311.002352.1
北5舍-401,0311.002353.1
北5舍-402,0311.002354.1
北5舍-403,0311.002355.1
北5舍-404,0311.002356.1
北5舍-405,0311.002357.1
北5舍-406,0311.002358.1
北5舍-407,0311.002359.1
北5舍-408,0311.002360.1
北5舍-501,0311.002361.1
北5舍-502,0311.002362.1
北5舍-503,0311.002363.1
北5舍-504,0311.002364.1
北5舍-505,0311.002365.1
北5舍-506,0311.002366.1
北5舍-507,0311.002367.1
北5舍-508,0311.002368.1
北5舍-509,0311.002369.1
北5舍-601,0311.002370.1
北5舍-602,0311.002371.1
北5舍-603,0311.002372.1
北5舍-604,0311.002373.1
北5舍-605,0311.002374.1
北5舍-606,0311.002375.1
北5舍-607,0311.002376.1
北5舍-608,0311.002377.1
北5舍-701,0311.002378.1
北5舍-702,0311.002379.1
北5舍-703,0311.002380.1
北5舍-704,0311.002381.1
北5舍-705,0311.002382.1
北5舍-706,0311.002383.1
北5舍-707,0311.002384.1
北5舍-708,0311.002385.1
北5舍-709,0311.002386.1
学海1舍-101,0311.003859.1
学海1舍-102,0311.003860.1
学海1舍-103,0311.003861.1
学海1舍-104,0311.003862.1
学海1舍-105,0311.003863.1
学海1舍-106,0311.003864.1
学海1舍-107,0311.003865.1
学海1舍-108,0311.003866.1
学海1舍-109,0311.003867.1
学海1舍-110,0311.003868.1
学海1舍-111,0311.003869.1
学海1舍-112,0311.003870.1
学海1舍-113,0311.003871.1
学海1舍-114,0311.003872.1
学海1舍-115,0311.003873.1
学海1舍-116,0311.003874.1
学海1舍-117,0311.003875.1
学海1舍-201,0311.003876.1
学海1舍-202,0311.003877.1
学海1舍-203,0311.003878.1
学海1舍-204,0311.003879.1
学海1舍-205,0311.003880.1
学海1舍-206,0311.003881.1
学海1舍-207,0311.003882.1
学海1舍-208,0311.003883.1
学海1舍-209,0311.003884.1
学海1舍-210,0311.003885.1
学海1舍-211,0311.003886.1
学海1舍-212,0311.003887.1
学海1舍-213,0311.003888.1
学海1舍-214,0311.003889.1
学海1舍-215,0311.003890.1
学海1舍-216,0311.003891.1
学海1舍-217,0311.003892.1
学海1舍-218,0311.003893.1
学海1舍-219,0311.003894.1
学海1舍-220,0311.003895.1
学海1舍-221,0311.003896.1
学海1舍-222,0311.003897.1
学海1舍-223,0311.003898.1
学海1舍-301,0311.003899.1
学海1舍-302,0311.003900.1
学海1舍-303,0311.003901.1
学海1舍-304,0311.003902.1
学海1舍-305,0311.003903.1
学海1舍-306,0311.003904.1
学海1舍-307,0311.003905.1
学海1舍-308,0311.003906.1
学海1舍-309,0311.003907.1
学海1舍-310,0311.003908.1
学海1舍-311,0311.003909.1
学海1舍-312,0311.003910.1
学海1舍-313,0311.003911.1
学海1舍-314,0311.003912.1
学海1舍-315,0311.003913.1
学海1舍-316,0311.003914.1
学海1舍-317,0311.003915.1
学海1舍-318,0311.003916.1
学海1舍-319,0311.003917.1
学海1舍-320,0311.003918.1
学海1舍-321,0311.003919.1
学海1舍-322,0311.003920.1
学海1舍-323,0311.003921.1
学海1舍-401,0311.003922.1
学海1舍-402,0311.003923.1
学海1舍-403,0311.003924.1
学海1舍-404,0311.003925.1
学海1舍-405,0311.003926.1
学海1舍-406,0311.003927.1
学海1舍-407,0311.003928.1
学海1舍-408,0311.003929.1
学海1舍-409,0311.003930.1
学海1舍-410,0311.003931.1
学海1舍-411,0311.003932.1
学海1舍-412,0311.003933.1
学海1舍-413,0311.003934.1
学海1舍-414,0311.003935.1
学海1舍-415,0311.003936.1
学海1舍-416,0311.003937.1
学海1舍-417,0311.003938.1
学海1舍-418,0311.003939.1
学海1舍-419,0311.003940.1
学海1舍-420,0311.003941.1
学海1舍-421,0311.003942.1
学海1舍-422,0311.003943.1
学海1舍-423,0311.003944.1
学海1舍-501,0311.003945.1
学海1舍-502,0311.003946.1
学海1舍-503,0311.003947.1
学海1舍-504,0311.003948.1
学海1舍-505,0311.003949.1
学海1舍-506,0311.003950.1
学海1舍-507,0311.003951.1
学海1舍-508,0311.003952.1
学海1舍-509,0311.003953.1
学海1舍-510,0311.003954.1
学海1舍-511,0311.003955.1
学海1舍-512,0311.003956.1
学海1舍-513,0311.003957.1
学海1舍-514,0311.003958.1
学海1舍-515,0311.003959.1
学海1舍-516,0311.003960.1
学海1舍-517,0311.003961.1
学海1舍-518,0311.003962.1
学海1舍-519,0311.003963.1
学海1舍-520,0311.003964.1
学海1舍-521,0311.003965.1
学海1舍-522,0311.003966.1
学海1舍-523,0311.003967.1
学海1舍-601,0311.003968.1
学海1舍-602,0311.003969.1
学海1舍-603,0311.003970.1
学海1舍-604,0311.003971.1
学海1舍-605,0311.003972.1
学海1舍-606,0311.003973.1
学海1舍-607,0311.003974.1
学海1舍-608,0311.003975.1
学海1舍-609,0311.003976.1
学海1舍-610,0311.003977.1
学海1舍-611,0311.003978.1
学海1舍-612,0311.003979.1
学海1舍-613,0311.003980.1
学海1舍-614,0311.003981.1
学海1舍-615,0311.003982.1
学海1舍-616,0311.003983.1
学海1舍-617,0311.003984.1
学海1舍-618,0311.003985.1
学海1舍-619,0311.003986.1
学海1舍-620,0311.003987.1
学海1舍-621,0311.003988.1
学海1舍-622,0311.003989.1
学海1舍-623,0311.003990.1
学海1舍-701,0311.003991.1
学海1舍-702,0311.003992.1
学海1舍-703,0311.003993.1
学海1舍-704,0311.003994.1
学海1舍-705,0311.003995.1
学海1舍-706,0311.003996.1
学海1舍-707,0311.003997.1
学海1舍-708,0311.003998.1
学海1舍-709,0311.003999.1
学海1舍-710,0311.004000.1
学海1舍-711,0311.004001.1
学海1舍-712,0311.004002.1
学海1舍-713,0311.004003.1
学海1舍-714,0311.004004.1
学海1舍-715,0311.004005.1
学海1舍-716,0311.004006.1
学海1舍-717,0311.004007.1
学海1舍-718,0311.004008.1
学海1舍-719,0311.004009.1
学海1舍-720,0311.004010.1
学海1舍-721,0311.004011.1
学海1舍-722,0311.004012.1
学海1舍-723,0311.004013.1
学海2舍-201,0311.004069.1
学海2舍-202,0311.004070.1
学海2舍-203,0311.004071.1
学海2舍-204,0311.004072.1
学海2舍-205,0311.004073.1
学海2舍-206,0311.004074.1
学海2舍-207,0311.004075.1
学海2舍-208,0311.004076.1
学海2舍-209,0311.004077.1
学海2舍-210,0311.004078.1
学海2舍-211,0311.004079.1
学海2舍-212,0311.004080.1
学海2舍-213,0311.004081.1
学海2舍-214,0311.004082.1
学海2舍-215,0311.004083.1
学海2舍-216,0311.004084.1
学海2舍-217,0311.004085.1
学海2舍-218,0311.004086.1
学海2舍-219,0311.004087.1
学海2舍-220,0311.004088.1
学海2舍-221,0311.004089.1
学海2舍-222,0311.004090.1
学海2舍-223,0311.004091.1
学海2舍-301,0311.004092.1
学海2舍-302,0311.004093.1
学海2舍-303,0311.004094.1
学海2舍-304,0311.004095.1
学海2舍-305,0311.004096.1
学海2舍-306,0311.004097.1
学海2舍-307,0311.004098.1
学海2舍-308,0311.004099.1
学海2舍-309,0311.004100.1
学海2舍-310,0311.004101.1
学海2舍-311,0311.004102.1
学海2舍-312,0311.004103.1
学海2舍-313,0311.004104.1
学海2舍-314,0311.004105.1
学海2舍-315,0311.004106.1
学海2舍-316,0311.004107.1
学海2舍-317,0311.004108.1
学海2舍-318,0311.004109.1
学海2舍-319,0311.004110.1
学海2舍-320,0311.004111.1
学海2舍-321,0311.004112.1
学海2舍-322,0311.004113.1
学海2舍-323,0311.004114.1
学海2舍-401,0311.004115.1
学海2舍-402,0311.004116.1
学海2舍-403,0311.004117.1
学海2舍-404,0311.004118.1
